a,b,target
1.6372816083151283,0.5035655057480364,7.872078647098055
-0.9648800735999323,1.5439109929447485,7.493720091694667
0.6500891374159279,0.46345275272921826,3.235590031360025
-0.7531556956423562,-1.068162100985465,-1.0699992991993517
0.08027208471124325,-1.902396873773848,-4.694303406153766
0.1868411173731186,1.4803954956037195,5.5110056930936295
-1.2605821778978918,-1.9149223565984514,-1.5666322153277705
1.8783385110582342,1.4988066907367976,12.552731196459321
1.1005312934444582,0.11574853610884794,3.769583864027608
1.7579957662567565,1.7562707940515847,12.449910610508116
1.5793094017105953,1.1951329430946616,9.573835201946942
0.39159991524434057,1.9917364421333499,7.281910313638799
1.6874969400924673,-0.5971527381931594,4.903833631063402
-1.646029991792322,1.0687531557245076,9.625088934933187
-1.2160685503234192,-0.39227634556303137,2.7808164014823107
-1.8190908443578477,-0.08049751878436462,7.376690443700001
-0.6986786769469426,0.5100218528734803,3.5063693458611014
-0.44529084124207197,1.494708456745355,5.880693236824209
-0.9146038729044164,1.9363338767971805,8.482002119055057
1.3149500366077174,1.0730936554580728,7.677468163923493
-0.5729866932256429,-0.32893287133066496,0.6698288872353191
-0.876261961250477,-0.3145719908917193,1.5919540767939069
0.17078433263299386,0.950329206355566,3.909322195612492
-1.4363031001009494,-1.0448914169267907,1.9912589399388239
1.2087879230161587,-1.5581035474744214,-0.7519741567638265
-1.7017974252809167,-0.5815113694368939,5.047694845074833
1.9475477464020692,-0.8510440333836731,6.032752348880537
1.0889790771866297,-0.8147675181760397,0.927448306572368
-1.2051372738633104,-1.0655689958003602,0.7080047103083023
-1.9779115315055904,-1.8316272414545525,3.329386328561923
1.2618457138193366,-1.9285042610663448,-1.6010035722305718
0.8274293753904685,1.9508895589441262,8.2219474193505
0.9160286721639492,-0.2889074650565506,1.811494661283244
1.085081386743783,-0.4626934113612733,1.9667229976318024
-1.7038213930636386,0.7185891307722794,8.961782071239474
-0.5661370858229096,-1.1269844485397433,-1.7399309457311172
-1.5365237618994811,1.7998447358009013,11.12134474916617
1.452413703502374,1.1453800576622082,8.65515130522959
0.4931925073102317,-1.642355990750962,-3.4405902737189793
-0.6764079005894033,-0.32967689686028656,0.9260246053786684
-1.7457665988559055,1.5164732302486588,11.644821726107807
-0.7560707131373512,1.7789280891656412,7.4800701140249695
-0.6992667118930118,-0.1303939550005211,1.5867660037217655
0.9184247133522563,0.4536455568428308,4.04794457872084
0.5502298854208525,-1.331864215631699,-2.3900867932746084
1.5488509703053062,1.9646745045479062,11.691902170075096
-0.11114029935220282,-1.0733131944662264,-2.195235251118485
-1.5216230162467932,1.7709270965405026,10.943454496765487
0.85297914889198,0.5985865959694738,4.250906644797395
1.0431401944675898,0.4309471795154365,4.469124469174071
0.24510879027798493,0.05075404406603434,1.2724187703411776
1.083868719818244,-1.0773207531289652,0.11758054421398212
-0.024817614542437028,-1.293887871977967,-2.880431787950747
0.09093131752797623,-1.1180551637192986,-2.3376284821431486
-0.2898359265658015,-1.254246951422982,-2.5947311256124324
-1.8983234930236192,1.1183378942670132,11.56227785113183
-1.5684342920267822,-0.5994989633330796,4.121475366811868
-1.874283257253063,-1.7686292937464145,2.7199875755990597
0.5456416450551216,1.8764105205632453,7.2246811713266545
-0.7425760756946933,1.5351435398537028,6.70826907594937
0.03428276465881108,1.7110091327808519,6.135378014247858
1.630265895704372,1.9796312905857412,12.254427653150781
-1.0028310834045002,-1.3044190031220508,-0.901916645681665
-0.35846830785748107,-0.415031924389365,0.01190328230831672
1.0222045541721947,1.0329539028163652,6.188666009589847
-1.0848073380335101,0.7840824722151689,5.705861337948207
-1.692080360684828,-1.3844163746405798,2.5730227701088566
-0.8409941883449279,1.263332499962471,6.204539949547302
-1.3551148509839823,-1.1022377126533573,1.3659593807546093
1.7187906093702923,-1.1047295407095077,3.5942936955904785
1.2324815182576678,0.1478976915736543,4.481714460414414
0.5336150260416939,0.3717597393668126,2.684769210135393
1.4858423607508708,0.3203448313512447,6.376489536057177
1.2146883075964579,-1.6340526504089805,-0.9512225820038474
-1.2537197644558566,1.5098434505215215,8.673156847139062
1.570235993959911,-0.9375998296451757,3.118482664519013
0.1573689676626029,-1.4819403148687833,-3.3962909606399636
1.2297606206562501,1.5549923194759088,8.689599326661417
1.584365199693973,1.8226059929190135,11.488244150759686
-0.7279861001125445,1.4485104690618025,6.405458931099551
-1.559792301889293,1.2380642988995123,9.580096946764735
-1.0882593498322333,0.6209679225560869,5.231520592662811
-0.29156884549497475,0.20342948243655723,1.7803132306362166
1.2720590636899725,-1.6520529603543594,-0.71989035803146
1.4429223330253738,-0.3661871477172052,4.065488275135159
-1.9721914778752372,-0.5092459319507441,7.251340654955192
0.042989210310262926,-0.9609848649586952,-1.8792584504698855
-0.33035598740488403,0.8936804547543398,3.8993115210915312
-1.111568758117079,-0.01649705968491677,3.42167902898914
-1.5205385306652688,-1.6758151363694083,0.5966294373671639
-0.6495393143854882,-1.1192671922007547,-1.5139989347375238
1.7716388156500766,0.7330350546383837,9.476513350151164
-0.7071882719169791,-1.6954765620387993,-3.0861991822425523
0.07516248697346439,1.4048276561950748,5.225781767481297
0.8120758355807114,-0.0194138919441027,2.260692649635913
-0.5454815904828241,-0.077653690693408,1.3621392590311188
1.8871283308838427,0.3696311386380704,9.231400090363087
1.849789179768445,1.2987238637005967,11.739611610278622
-0.9928708166985434,-0.6087631683912278,1.1452954121295817
-0.011005976430458198,0.7120646102362542,3.1364360937431384
-0.7964867607329214,0.26292785598316426,3.0575658879951364
-0.8606380224901296,-0.9318869193223147,-0.31426514645550263
-1.8524522105818688,1.514519945420632,12.4067182212412
0.4382573359195874,1.1897040864277124,4.953251244257805
0.010716092915445952,0.633807338633702,2.901651685195851
-1.7940849950000426,1.4023269163769676,11.644462687699509
-0.8854141430535543,1.4691768038392095,6.975446820956148
1.6330635438666148,0.8334519068601391,8.83414879719279
-1.0417524373321103,1.3480533134546882,7.214656221738849
-1.4204205116351076,0.7898858466771346,7.404846399778886
-0.04218895888974794,0.7205630870412016,3.1652490776280064
1.9426018164424028,0.4744455128607372,9.970740173072858
-1.0317789139539983,1.010866558230565,6.16173512925188
0.6885421896235142,-1.3655795788277052,-2.148558042700029
1.0464784613148703,1.5234830367957137,7.760683450379018
-1.0494498240304013,1.487374110980928,7.664812199257664
0.9128653944474383,-1.8830108678617634,-2.9823861468259363
-0.5288674691229871,1.3032670022590507,5.46920260657026
0.5292233223743179,-1.4845205301062192,-2.893406940428835
0.5341188430435788,-0.6595245829634324,-0.40800787190187493
0.1430987362990339,0.9740330251664311,3.963053572160054
-1.6388409197823668,-1.3569604158067672,2.300717873285927
1.3412099823569519,1.2718680964762488,8.413292722976617
-0.7168797401130567,1.3285367118309677,6.01344325906203
-1.253925958400583,0.029870935043344815,4.2342734234316755
-1.8368994337809443,-1.9744565131326657,1.82502952025151
0.36357177275296726,-0.8518474673003489,-1.2911735340155763
0.7102574473691297,0.4677076735029688,3.4120543035955304
-1.9336486842885754,1.924744712109694,14.252228604830957
0.048372233197123915,0.5272541080666735,2.5864420700889745
-1.0940168992082482,-0.9607856757433608,0.5113889242763783
0.5806911616377994,0.5360228123984454,3.2824728876038503
-1.3025342839800342,0.1599415188634219,4.873015678477026
0.7637509524098638,1.1193815806045744,5.5247757764276715
-0.45305861479785037,-1.5720774446921664,-3.305708117191406
1.746919954946938,1.044111610008112,10.23579348800796
-1.449916223416027,0.1650663147044411,5.699713053963311
-0.635734595798966,1.8519680154359786,7.364220998899285
-1.5461059150376437,-0.6325113358452557,3.8833529934930118
1.6987744731142511,0.5304875725357925,8.36313213861658
1.509357413523924,1.7281124220400699,10.74065686963947
-0.9682334891393776,-1.589961088037283,-1.894931085129823
0.6399361841367162,1.7489139489458045,7.065778486372336
1.2688888008048633,0.7515428892032534,6.4747862452257685
0.22080324639784932,-1.7286517635793124,-4.088447143498278
0.11860231342402594,-0.796145732212735,-1.3603041791391433
-1.0325908363981933,0.8326883545811263,5.63055273457042
-1.6275889287764032,-1.7305975941249132,1.1062986597762992
1.588863031813307,0.3286818407050931,7.0350169898412265
1.6016722286533218,-0.6164677721881731,4.281304539514078
0.5324058290930718,0.48366207106990844,3.0178981469142876
-0.6438808358051973,-1.8170318647499486,-3.6219305328154476
-0.6031617015493564,1.486147224609505,6.186049750260345
0.9038227154809575,1.8939558767095876,8.315658632167507
1.5884410398103084,1.875511421142766,11.672824137335605
1.5483456970604692,0.9986073269716988,8.790570776126437
1.1195021834304955,-1.4796550394774721,-0.9323948410211229
0.568126584617151,1.0330527837160903,4.744693983445769
-1.6634401400198047,-1.901652334164794,0.8291091963638326
-1.353485143621545,-1.911505793884011,-1.0706733136435647
1.594216754108317,-0.705559123401835,3.966376747953811
0.4257162386383597,-0.045427238381337,1.2261869165367747
-1.9632117935334814,1.0816296712311728,11.953290106231416
-1.5941138285358716,0.7331815064260208,8.28194231593665
0.6540070764322232,-0.21638917449300665,1.206282988567828
-1.9797536646151253,-0.9054933348733365,6.122369140494026
-1.3567677943300054,1.9884980006308446,10.64713169735475
0.1949351574663445,-0.2952747910561082,0.1901750580645324
0.767580790770773,-0.19445190268129808,1.5950048326766761
0.6078450380104021,-1.3455047152333233,-2.2975629652322356
-1.1029227621577609,1.1792381949997175,6.970591823570562
0.8487168853901434,0.7747289031259545,4.764827412470556
-1.0510036500127997,-1.1169215488449584,-0.14154730185442022
-0.6984012073629291,-1.6704758175366292,-3.035898959717893
0.9859656204720966,0.7219972082988524,5.11024803440241
0.5985315961888587,0.6180448571245409,3.5706147146463887
1.3968936419767117,-0.9069618920071627,2.1817380179684354
0.6304515692013735,1.8034542490016414,7.205301109221873
0.2732344133418865,-1.395768432876399,-3.0379912093606274
-1.62530092868763,-0.27066079582959235,5.471223830096969
-0.5291367877622659,1.7744636806703955,6.883362522337925
-0.9391905292730982,-0.3210907322955108,1.8008855036660323
-1.0240414264836657,0.5541037906563422,4.759633058278428
1.8920422190097823,-0.4096224081488229,6.930780292584453
-0.4276091013329584,-0.9031391906053199,-1.343718484730399
1.5681862207084531,1.935910591839313,11.72614782115766
0.5245545039890516,-0.3626639747398279,0.46232293109091604
1.1792452141665937,1.5763968147165377,8.510428994419243
0.010548372420768448,-1.0801815764356553,-2.2403221929855115
0.30761553850543644,-1.1475811838996668,-2.253488912639021
-0.0299292247245444,-1.8754636684619546,-4.62459948840064
-1.219028048807822,0.6066673015035402,5.792060672071032
0.8898084610460213,-0.5258946251049554,1.0058343193833112
-0.8769105502365768,1.4574329993585482,6.910243224308076
-1.9027361342741846,-0.10716037323377137,7.919328473644022
0.5818891836286713,1.872773711658887,7.295511179024744
-1.2915572823718042,-1.2578979371875154,0.5625466157327348
1.7618343374116572,1.4744926718224431,11.631598480432876
1.8157143080103495,1.106387411166967,10.912799130127905
1.659457560881794,1.083687378576208,9.758660928464131
-0.5193651989782224,1.3791329124675507,5.676879157222029
-1.9381735338845303,1.0440959637719955,11.645321186216883
1.7132742503509015,0.5048812865256616,8.385261173407871
-0.2872634067307427,-1.4750204892704497,-3.2600209381182452
1.8666192761746783,-1.8698952820349923,2.358849198268783
1.8544799083570114,1.6833913912627474,12.928365634787902
1.4120378218694403,0.46660125808295216,6.387505395028443
-0.8222044317216572,1.1861491639047053,5.910487746799582
-0.45960908559229896,-0.07391059394979971,1.2007492412685792
1.4045466860674276,-1.530767244150422,0.35320105423471926
-0.7323119793748893,-1.4992568311897982,-2.4252088232974574
-1.32202901325563,0.7422611489158855,6.7223048705269655
0.22720504983340062,-0.2787764204021492,0.2669150081331484
1.7446190966431239,-1.1979010931986531,3.4936883051477796
0.784119186699892,-0.03362181303425249,2.1288203587990426
0.28024468035745986,-1.7431642516994637,-4.072418593361082
-1.6112940249169259,0.3278856076575951,7.176193692438758
0.46002890679667896,-0.9240263822596093,-1.3488259566017327
1.960215400417053,1.1902364025487526,12.255598039710634
-1.4396639390539039,-0.7585521643057049,2.8696080219072906
0.07331860945494695,-0.17911940367279522,0.4733930259664284
1.5094922877118218,-1.9535178403675975,-0.303419587779854
0.9630744710168178,-1.7102124488217645,-2.275612473016647
0.7880629639810719,-0.4300257743732607,0.9520091472774823
0.8099363359484371,-0.08024466113150597,2.0712597531846413
-0.5620353951209793,0.4000821924772149,2.832014148169235
-0.8256326229420266,-0.8333496851627871,-0.13671059935609997
1.2374446219140545,0.7799275445061702,6.402321018126544
1.240453578716723,1.4404895887568183,8.398918928172705
1.4682892743204148,1.1194039555733992,8.669958652888937
1.6529622102258852,-1.8415246986065714,0.9399940410499728
0.04536959544375119,-0.07797221096868423,0.7702001674754066
0.0060651787487984166,-1.5802792863273005,-3.7407642861953923
1.1931807158671006,-1.0318199365498901,0.7519006317845829
0.5998557231110606,1.9466503730685858,7.559604896303944
0.8078675090308134,-1.430017828393947,-1.9847536608865388
1.1831706777444042,-0.004447386194575742,3.7864435467645783
1.5600213672702652,0.4726229372724764,7.2852021444970045
-0.6480193725938568,0.8098598821764158,4.269437861043119
-0.49766818944022395,0.2385947339476564,2.2111314554043906
-1.624072240636524,-1.9609166103232654,0.39247145464248234
0.3131205639846959,-0.6941547670240324,-0.8863753258919091
-1.8562309048130317,0.07084657353884571,8.103726064582549
-0.13760792747015937,-1.6485340034206666,-3.907730126856735
0.1705785388303065,-0.597492275163277,-0.7342827496708662
-0.8538349914868624,-1.8671875648345337,-3.14349430912886
0.363333042276043,-1.685686011379917,-3.7930362349206215
-1.8779990002438023,-0.41230689519361574,6.816839804252595
-1.8506072450031423,-1.4691369838277586,3.442083399032965
1.290402242638633,0.2701633930462326,5.1407660747523245
-0.5592374343549484,0.757859876549063,3.899072645614999
-1.4917579493924609,1.2023467964363315,9.057723948460193
0.08897304021921748,-1.1993990230207596,-2.582364665290578
1.0799742123944434,-1.330069670963721,-0.6575204140171662
-1.1367158900126273,-1.581728638662399,-1.1609398867727978
0.491561903276001,0.5457209981745468,3.1204292040282895
-1.658610140024928,0.8259029059476046,8.979683911029836
-1.7932731153255692,-1.8736554206974319,1.8106906702066485
0.12541852627259198,1.7448489849747593,6.266006568389056
0.16254048644042607,-1.7921148653941104,-4.3235057767177505
0.5497196059928262,0.16518534120428185,2.0999393140386617
0.9043653348906462,0.8362420778036657,5.144479551314738
1.9034083178501384,1.4838764949843424,12.697555933875215
0.06520139320478124,0.8563477285297112,3.5775456289408227
-0.7081741082350161,1.2069123322791673,5.623758131986422
1.1807447790748147,-0.6421992298287758,1.8617187771385386
-0.9166709949517031,1.259300454986049,6.458472790929637
-0.24411431717745558,-1.6795406144612994,-3.919438243681868
-1.6861744746309362,1.5792666242421105,11.424168590520157
-1.89859702633817,0.19036950461494495,8.780449850685118
1.8505936587117002,1.2691910798499748,11.656967018877838
1.3439204820488233,-0.19072686192679944,4.040063938360285
0.7838968243747919,0.5743107807860999,3.9519208048880663
-0.3641882223429205,0.10561064374445284,1.5820980538199514
-1.306822719716617,0.9263580870213275,7.194645502599053
-1.3742518293156558,-1.6734800718776417,-0.24330403487807262
-0.9990284073416187,-1.7585916640377448,-2.2796594747621723
0.19690665882448188,-1.0115870639594142,-1.957216727299401
0.8583836908002493,-1.3618212795472466,-1.611818717378024
0.6407895068709251,1.4871342663688067,6.282625183338187
-0.8802644122162286,-1.1231440505678227,-0.8197012808747033
1.8194611226527764,1.9034610232765252,13.331260623519377
0.951587666783074,-0.6524168329155726,0.8537876764005916
0.21741621004560274,-1.2715283372452029,-2.7200453949544214
0.44688298493740897,1.1587940285699165,4.875790890162887
-0.32159975028884036,0.6348311020035045,3.111346104782202
-1.0090760419953702,-0.007217134187444074,3.0148175144957516
-0.5761092853949537,0.22145420375052494,2.328166428688143
1.0313844418574765,0.8768071130890553,5.757929073078483
-1.9424260454809765,-1.086181034674805,5.287494780301314
-1.535709437972335,1.9853356642269677,11.672813948435515
-1.815989431912989,1.8991726485871325,13.293153179400718
-1.8370847907241195,0.6013027453877475,9.553669292783006
1.4218423360440289,-1.2018301962834195,1.4377806682840242
0.8146314375200947,0.7209129697251653,4.4899876671676076
-0.10330468365069922,-1.7112063640832966,-4.112275376921548
-1.608663357395994,-1.8773899911767757,0.5434256213267759
-0.03353649953267057,-0.9692684459551453,-1.905555944263626
-0.10611291687773727,-0.14950817304273478,0.5739953831283988
-1.3071925203599393,1.473090021633522,8.836774635470507
-0.26459340304810786,0.9086762790652321,3.866048175068853
-0.40598106241050624,0.9708260847999242,4.242119500471699
0.46340039220886586,-0.2980266622076986,0.5353998603755656
0.5403746034705752,-0.6162600298121483,-0.2647706652844821
-1.818783960911822,-0.5158449480615892,6.068415348755424
-0.5015495414941151,1.9505982549442313,7.354898649978608
0.5034396628569455,-1.83956323435007,-4.01178671477518
0.012545034320350812,1.4681259844897943,5.40469270924158
1.425959364753289,0.31470163428957365,6.010825122723929
0.63477452647578,-0.24553832324163816,1.069262429200187
-1.3482622916742812,0.901030641660546,7.338714339283207
-1.7177250103982806,-0.0533242343011886,6.7411857197919804
0.5696771128252625,1.4936929523266422,6.1301428827337805
-1.8939547578335127,1.602807456045034,12.982551617575503
0.3431023250938532,-0.31311629250617834,0.29608953345108124
1.7609209656998304,-0.8926888110597937,4.523618861703065
0.3018967115035158,0.3694013143734489,2.2904871919536207
-0.44732029517391236,1.6494533824667639,6.3485510403492444
0.5731528737694127,-1.1573512439773337,-1.8150452985117282
-0.16698843803393348,0.4918663342539311,2.531369279635819
0.18246715726373974,0.5262408803700822,2.6453111680700676
1.7658592351061007,0.9324520896611239,10.033873945402377
-0.455589448796903,-1.4737292594909608,-3.0060642867627507
1.8447622552956568,0.8632998587283542,10.3961951333121
1.621402567824255,1.636130082662564,11.166282821881868
-1.2168354608428142,-1.2812675645190321,0.11757438397199182
-1.7225547964993382,-1.0498267003044894,3.784909952972284
-1.5968879944902934,1.8855803761665584,11.756843662394138
-1.927112697393801,-1.276092189162041,4.599250129426701
-1.6222281569762864,1.4175403734783165,10.515869507008308
0.7320270936654274,-0.03088857420786084,1.9790616090969224
-1.715245406159084,-1.0110757023872918,3.8509064995378073
-0.7240974788249548,1.4829996050900456,6.497633132951449
1.3795012438778183,-0.21877897998933804,4.1497104237528815
-1.9069122570566965,0.059269415718760765,8.450436959382412
1.2578739303557431,-0.5630665224009372,2.4752940821343983
-0.8725809009064003,0.3718034057397097,3.6382050744723795
-1.527340689513375,-1.345904509659909,1.6278256347066566
0.7869486614566026,-0.43567385339295717,0.9315548313578055
0.515771387119536,1.87764928934115,7.164988115565871
1.5098880541082118,-0.9674662691954898,2.657125064290895
0.9402841752155431,0.6269466581651688,4.649108634817055
1.2139237215393943,-0.6992397431012205,1.8495023741284444
-0.8718617097147741,1.0938925027464026,5.801963189972746
-1.2902418248811087,-1.4765053571266007,-0.10006813803473502
1.0024590065634333,1.8792841803141789,8.647700660622828
1.227338957069056,-0.184841834465443,3.4581963276823875
1.9620205680026932,-1.0557981466141442,5.531654978688789
-0.3495292923542941,-1.7060130106799494,-3.87369757961246
-0.5119276568288673,-1.320968379649837,-2.438765287296922
1.1056518429679874,0.07909579422407065,3.682219378389226
-0.6367858389879286,-0.6519872942748548,-0.14496947335344412
1.723029302414259,1.3155334635304379,10.884260344547648
1.4336510073720472,-0.27644990535277625,4.281360705819443
-0.2840238904999266,-1.0051429096494804,-1.8540895881990127
1.0034842711659895,0.4685799464161202,4.4197012042034345
1.0181714963387294,0.8271088675417833,5.554672994538644
-1.5875045246562696,-1.3318323683962006,2.044844126419655
1.6102116267182667,-1.3295231348467293,2.1969935610971847
0.02100948979142858,-1.8533142922658281,-4.559060079474891
1.3058298644309665,0.9456080602625621,7.247207450467279
-0.719801595877553,0.6552181104872203,4.001883006317406
1.582092913984802,-0.10147649700074446,5.70160648595961
-0.44319328506334754,1.3766817958767885,5.522885963480849
-1.9566493940788066,1.2226806118002127,12.324995538098559
1.6215279056770546,0.3414174575870086,7.282957870539855
-1.6348532928554658,1.4730851220530345,10.764745944479822
-0.7227454496383405,-1.176635159852927,-1.485183509612927
1.8002478682032197,-1.5523215224090885,2.824820206713208
1.8024285877502244,-0.9210015539320415,4.734492966082412
0.29375155249314444,-1.7716525756427406,-4.142377777743957
0.5273488486791971,0.12467811200412804,1.9302279524189334
-0.2062179120867209,1.746422769179846,6.324319962070351
-0.8271569132077419,-1.8426258373259614,-3.1595003938431647
-0.6853418185203362,-1.5115603439598928,-2.595294215454156
0.6900738243081537,-0.1912038868662589,1.3787921053917844
1.00949811775072,1.7355000701116197,8.244673109819352
1.1663161749033941,-0.735375580092998,1.5144600994035753
1.1584725711782156,0.028939234753569743,3.7709351006052407
-1.6351755878052385,-1.8337085637984316,0.8464727145131201
-0.02231878118967412,-1.4066271961516446,-3.218885332467349
-1.7697649599334229,1.9465204918353876,13.103697502322461
0.19811552929494214,1.8604747857441821,6.659923883128176
-0.23387799450649194,-1.9802400762623615,-4.831322396158327
1.550816731033199,1.8072471416929559,11.231806491583862
-0.5963399497916853,0.5564797512620014,3.380681925221104
-1.5317319342895765,1.4716731780800885,10.10742497128524
-1.4280332717886566,-0.1810405774645636,4.5354363182771396
1.046042526869889,0.06238411431700097,3.3755622789916875
0.47287225326504423,-0.04461367897231927,1.3133752988989624
-1.595509295508839,0.6674570301844174,8.093670914663477
-1.6635727755400103,-1.4413949809747484,2.210763816111542
0.80387652583648,-1.8801056405092882,-3.3478819839460066
-1.708947974543226,-0.7682802336352363,4.536165658485079
1.2874402371614249,0.8187230509465868,6.771173881364293
0.8249689086259848,-1.1925861915082066,-1.2166111741255228
-1.674604877432401,0.6937297332996692,8.68979219093978
-1.6606491436592323,1.8796481844290818,12.154455709959528
1.9465583140047018,-1.6243971368423265,3.7049871291146745
-0.5029168169755187,0.6904084729005051,3.57707606829509
-0.5174314117324363,-0.2249991227817154,0.8604731633496979
1.2511982690300103,1.4725690175100214,8.548701269377451
1.7889943095354348,-1.2914008422104564,3.526798752468965
1.9440042552914836,0.7705038089046581,10.869816515896765
1.0135127410357665,1.3524611585924409,7.1117996282609885
-0.49496165787633695,1.778456877896093,6.825344719223663
-1.665997133205325,0.7329921131585833,8.750069235172472
1.1085876637097472,-0.011300943966290777,3.4240303843599986
0.2336169989432202,0.4713889608048554,2.5233206868050395
-0.30311196301209486,1.475619937914873,5.61061353798671
1.625417540378944,0.28243898655531874,7.131281320809029
-1.5552100707753946,-1.8784517612126526,0.20200144484445826
-0.0294995828365634,1.7237947820279111,6.173124796858796
-1.9545854209303237,0.7581070041262445,10.915129347805475
-0.12535743202349492,0.706053543108986,3.1495896008540085
-1.7747868972726506,-1.1372993904091313,3.8878388902339704
-1.5247283349277123,0.6355418809306288,7.556218633454755
-1.5298950128915805,-0.4245423773833661,4.40753036879096
0.5968412084642543,0.6049319081659683,3.527234580740048
0.9841795170616932,-1.5736278787680371,-1.7836649926965364
0.3334750603886385,0.6313812184121441,3.1165548870388444
1.8486901938981677,1.9976549030826662,13.82827557527849
-0.5005176819051838,-1.8071518445577759,-3.92041963387385
-0.8571516548725571,1.9086967368852692,8.195508129557334
1.4743965127578411,-0.37236815710851756,4.230585682339413
-1.1056166459221894,1.4830138013490366,7.893817739527574
1.8528901577624453,1.1295419362330938,11.25502968216516
-1.9513821012407346,0.2680650439466712,9.419979341925423
1.8795153068305561,0.953796837005306,10.926546088236638
-1.8273603521976955,1.5140622452053916,12.220678449184348
1.5645724547922844,-0.3834387133958681,4.745457792401904
0.11080443634519943,-0.6918673537470452,-1.051046815013581
1.9718591844772013,0.6703735422543389,10.787577913577204
-1.7048137410584046,1.2313837677650343,10.50693108669821
0.21541713760528314,1.049140539106463,4.240230703667496
1.8772101424763958,1.191254595434538,11.621599624336113
0.09239137668059527,-0.257666740748268,0.2440721107250673
0.5175945525410501,1.2713368647000864,5.349818835740599
0.7829947559384687,-1.5191637785175662,-2.3313297598984146
-0.18183574092890709,0.17795639184339818,1.599997648888524
0.5102323203362538,-1.9769653580075137,-4.410222032591107
0.33725724769240095,-0.7016566803989188,-0.8774851389546494
1.604632041963956,-0.5341538605144085,4.547226398651604
-1.8182144786341685,-0.41530923356297844,6.365880079940907
-0.8761472416310787,0.7818688267594487,4.8808744583138415
1.801645936306235,-0.44576759491861706,6.154553374861688
1.5610551355636653,-0.2052255095098774,5.258109744009754
-0.17737298885714825,-1.0498234765026901,-2.0865480751558345
0.48053039120614693,-0.5069928334826397,-0.059159586702453915
-0.8904752680754693,-1.090921490947394,-0.6868720667340245
-1.2475153611049548,-1.7072163049262254,-1.0090597623930249
-0.14520638024007138,0.4137943735255116,2.2835529063013835
-0.5865910878957887,0.672851194220065,3.7067317914577247
0.3346244474034883,0.477961384038458,2.6578311937155537
-1.6890614521400606,-0.1460238247977106,6.267785703817849
1.897579230664666,-0.48085687928308074,6.759043235450569
1.9448429779184115,1.453334598287301,12.924832212379012
0.7926468560789806,0.07632714054487222,2.485559498538401
0.14438546537648156,-0.08327248948107613,0.7918768567807379
-0.761889534854689,-1.8974317367742572,-3.5313438836805835
1.2551800788277947,-0.6350086894953746,2.245927992086174
0.7389246902155171,-0.47921752485657176,0.6543668210504805
-1.3495322426204348,-0.40470887641239806,3.428347918507086
1.6437087379753699,0.32068947690932914,7.365625261321153
1.290148971692676,0.13441018690751383,4.73219929904188
1.7991996531676961,0.4316203711737785,8.769099897438853
0.9028780335534399,1.059533046168513,5.808976625452193
0.45366078374315943,1.251942954864374,5.167445078006037
-0.3270278548375245,0.8724923049059776,3.8313713503971987
1.730913933416053,1.8220947838197388,12.458410441246881
